cnn, 26.22145438194275, 27.458792686462402, 28.476661205291748, 27.828006267547607, 27.1147038936615, 27.15729284286499, 27.288086891174316, 27.070151567459106, 27.03538465499878, 27.32546877861023, 27.356439113616943, 27.197486877441406, 27.011407136917114, 28.408973932266235, 28.558044910430908, 28.636265516281128, 28.49358344078064, 28.42310380935669, 28.75836205482483, 27.907402992248535
lstm, 40.096396923065186, 41.38594722747803, 40.68978476524353, 41.51294469833374, 42.62854313850403, 43.195024728775024, 42.31912422180176, 42.1846444606781, 42.139362812042236, 42.319663763046265, 42.15565299987793, 42.47078847885132, 42.56083822250366, 42.193097829818726, 42.41564416885376, 41.63398218154907, 41.57843470573425, 41.918721437454224, 41.761125326156616, 42.820576667785645
gru, 40.03162717819214, 39.87948274612427, 39.539618730545044, 39.41518425941467, 38.829909563064575, 38.451637983322144, 38.3499755859375, 38.299559354782104, 38.457887411117554, 38.505510330200195, 38.59004044532776, 37.800392150878906, 38.50216865539551, 38.56054425239563, 38.31991791725159, 38.22652459144592, 38.30156469345093, 37.9553279876709, 37.86693739891052, 38.39673471450806
lstm_enc_dec, 61.02789568901062, 60.67004895210266, 61.361884355545044, 61.52483940124512, 61.48585271835327, 60.72931480407715, 61.67956018447876, 61.74207401275635, 62.003472089767456, 61.630494117736816, 61.48838472366333, 61.54478931427002, 61.58034038543701, 61.732624530792236, 61.66182327270508, 61.60757660865784, 61.42673349380493, 59.05588960647583, 57.58180260658264, 61.2701461315155
gru_enc_dec, 63.09474587440491, 63.60961675643921, 58.10741090774536, 57.313889503479004, 57.114630937576294, 55.15443706512451, 55.448137044906616, 55.90703868865967, 55.63183403015137, 55.526246786117554, 55.78394818305969, 57.36598491668701, 56.89361071586609, 57.47083926200867, 57.52895259857178, 57.388296127319336, 56.95352077484131, 56.18970775604248, 56.12576651573181, 56.35423445701599
